DhakaStreet,90.439927,23.698002,90.439362,23.69793,0,0.13989
DhakaStreet,90.440245,23.696805,90.439399,23.696525,0,0.23306
DhakaStreet,90.440335,23.696247,90.43944,23.696037,0,0.22657
DhakaStreet,90.439877,23.695764,90.439555,23.695676,0,0.08220
DhakaStreet,90.439555,23.695676,90.439847,23.69508,0,0.17472
DhakaStreet,90.439582,23.708061,90.439797,23.708237,0,0.07054
DhakaStreet,90.439469,23.707887,90.440119,23.707581,0,0.17857
DhakaStreet,90.439267,23.707778,90.439772,23.70754,0,0.13880
DhakaStreet,90.439204,23.693023,90.439897,23.693089,0,0.20611
DhakaStreet,90.439706,23.713187,90.43931,23.714326,90.43912,23.715637,0,0.67296
DhakaStreet,90.439913,23.712764,90.439649,23.712722,0,0.06533
DhakaStreet,90.439649,23.712722,90.4396,23.713157,90.439706,23.713187,0,0.14317
DhakaStreet,90.440083,23.697529,90.439064,23.697366,0,0.25361
DhakaStreet,90.439312,23.694492,90.439945,23.694671,0,0.16222
DhakaStreet,90.439305,23.693793,90.440133,23.694099,0,0.22269
DhakaStreet,90.439084,23.692095,90.439843,23.692197,0,0.18757
DhakaStreet,90.439781,23.691254,90.439723,23.691731,90.439509,23.691713,0,0.18078
DhakaStreet,90.43958,23.691154,90.439781,23.691254,0,0.05585
DhakaStreet,90.439567,23.690191,90.44002,23.690282,0,0.11360
DhakaStreet,90.440062,23.690035,90.439457,23.689927,90.439344,23.690039,0,0.20570
DhakaStreet,90.439866,23.689424,90.439514,23.689397,0,0.08671
DhakaStreet,90.439042,23.688919,90.439797,23.689171,0,0.20170
DhakaStreet,90.439894,23.688755,90.439405,23.688528,0,0.14415
DhakaStreet,90.439701,23.688217,90.439405,23.688528,0,0.10992
DhakaStreet,90.439526,23.688069,90.439701,23.688217,0,0.05807
DhakaStreet,90.439945,23.69074,90.439601,23.690732,0,0.08561
DhakaStreet,90.440121,23.689759,90.439457,23.68962,0,0.16644
DhakaStreet,90.404549,23.854996,90.404165,23.855442,0,0.15122
DhakaStreet,90.404976,23.854894,90.404772,23.855136,0,0.08153
DhakaStreet,90.404549,23.854996,90.404302,23.85488,90.403779,23.855145,0,0.21489
DhakaStreet,90.405226,23.854862,90.402232,23.858482,0,1.20855
DhakaStreet,90.440435,23.687022,90.437959,23.689659,0,0.92625
DhakaStreet,90.421641,23.724036,90.422334,23.72403,0,0.16950
DhakaStreet,90.414595,23.723966,90.414654,23.725025,0,0.28173
DhakaStreet,90.410788,23.723937,90.410756,23.72499,0,0.28003
DhakaStreet,90.400417,23.724473,90.400383,23.723936,0,0.14303
DhakaStreet,90.37965,23.723988,90.379766,23.724336,90.379918,23.724374,0,0.14244
DhakaStreet,90.380064,23.72395,90.380062,23.724129,0,0.04746
DhakaStreet,90.394073,23.724024,90.394788,23.723904,90.395578,23.724261,0,0.39879
DhakaStreet,90.378996,23.724078,90.379084,23.723892,90.379569,23.72386,90.379582,23.724006,0,0.22944
DhakaStreet,90.389555,23.723835,90.389573,23.724095,90.38974,23.724193,90.389506,23.724769,0,0.31458
DhakaStreet,90.378472,23.724315,90.378384,23.723842,90.377652,23.723864,0,0.31296
DhakaStreet,90.382772,23.723718,90.382861,23.72417,0,0.12307
DhakaStreet,90.405532,23.723254,90.405367,23.724579,0,0.35449
DhakaStreet,90.373868,23.723153,90.374862,23.724436,0,0.45558
DhakaStreet,90.421616,23.722924,90.421641,23.724036,0,0.29555
DhakaStreet,90.434494,23.72547,90.434353,23.723942,90.434029,23.722663,0,0.76874
DhakaStreet,90.380274,23.723562,90.380423,23.724294,0,0.20560
DhakaStreet,90.430926,23.723977,90.430844,23.724223,90.430445,23.724153,0,0.16778
DhakaStreet,90.431665,23.724448,90.431865,23.724475,90.431757,23.723921,0,0.20253
DhakaStreet,90.430498,23.723919,90.430445,23.724153,0,0.06346
DhakaStreet,90.43196,23.723892,90.431841,23.723931,90.432058,23.724408,0,0.17166
DhakaStreet,90.435296,23.723881,90.435924,23.724066,0,0.16171
DhakaStreet,90.435131,23.725079,90.435296,23.723881,0,0.32243
DhakaStreet,90.43243,23.724245,90.432221,23.723872,0,0.11182
DhakaStreet,90.437964,23.724048,90.438067,23.723775,0,0.07690
DhakaStreet,90.43382,23.725667,90.43352,23.72356,0,0.56472
DhakaStreet,90.431297,23.723512,90.431313,23.724201,0,0.18916
DhakaStreet,90.434427,23.722777,90.434768,23.725103,0,0.62466
DhakaStreet,90.428828,23.723719,90.428804,23.724522,0,0.21340
DhakaStreet,90.42741,23.723575,90.427855,23.724379,0,0.23966
DhakaStreet,90.384582,23.724033,90.383868,23.724022,0,0.17491
DhakaStreet,90.383877,23.724594,90.383868,23.724022,0,0.15196
DhakaStreet,90.383384,23.724057,90.383821,23.724016,0,0.10758
DhakaStreet,90.379582,23.724006,90.379392,23.72417,0,0.06504
DhakaStreet,90.375478,23.723992,90.375769,23.7244,0,0.12990
DhakaStreet,90.375435,23.723962,90.374862,23.724436,0,0.18856
DhakaStreet,90.375769,23.7244,90.376359,23.723936,0,0.18978
DhakaStreet,90.377652,23.723864,90.376936,23.724075,0,0.18458
DhakaStreet,90.388857,23.723796,90.388979,23.724411,0,0.16627
DhakaStreet,90.381741,23.724668,90.381973,23.724082,90.381754,23.724017,90.381684,23.723806,0,0.29977
DhakaStreet,90.376721,23.723661,90.376936,23.724075,0,0.12198
DhakaStreet,90.383319,23.723631,90.383384,23.724057,0,0.11449
DhakaStreet,90.374117,23.724928,90.373025,23.723499,0,0.46490
DhakaStreet,90.373025,23.723499,90.371026,23.72441,0,0.54576
DhakaStreet,90.381043,23.72344,90.380804,23.724123,0,0.19321
DhakaStreet,90.385141,23.723326,90.385137,23.724037,0,0.18901
DhakaStreet,90.387634,23.722864,90.38725,23.724085,0,0.33777
DhakaStreet,90.384779,23.724034,90.384915,23.722566,0,0.40762
DhakaStreet,90.425573,23.724356,90.425708,23.723821,0,0.15291
DhakaStreet,90.422334,23.72403,90.422339,23.724861,0,0.22080
DhakaStreet,90.424085,23.723288,90.423859,23.724304,0,0.27827
DhakaStreet,90.415217,23.722753,90.415215,23.72503,0,0.60495
DhakaStreet,90.413992,23.724098,90.41399,23.724006,0,0.02445
DhakaStreet,90.402623,23.724015,90.402883,23.724053,0,0.06441
DhakaStreet,90.402623,23.724015,90.402421,23.724054,0,0.05057
DhakaStreet,90.393503,23.724014,90.393583,23.72426,0,0.06855
DhakaStreet,90.400158,23.723966,90.395511,23.724616,0,1.14971
DhakaStreet,90.392449,23.724251,90.392534,23.723942,0,0.08480
DhakaStreet,90.409315,23.723869,90.40926,23.724151,90.408557,23.724187,0,0.25281
DhakaStreet,90.412041,23.724403,90.412,23.723799,0,0.16094
DhakaStreet,90.398491,23.723803,90.398459,23.724129,0,0.09209
DhakaStreet,90.397501,23.72379,90.397383,23.724101,90.395585,23.724224,0,0.53091
DhakaStreet,90.392114,23.723798,90.392107,23.72408,0,0.07488
DhakaStreet,90.391404,23.723703,90.391415,23.724039,0,0.08928
DhakaStreet,90.413551,23.724445,90.413135,23.72446,90.413127,23.723553,0,0.34282
DhakaStreet,90.407782,23.724223,90.407749,23.723475,90.408161,23.723448,0,0.29994
DhakaStreet,90.395758,23.723415,90.395585,23.724224,0,0.21931
DhakaStreet,90.374462,23.722656,90.373932,23.723011,0,0.16050
DhakaStreet,90.373659,23.723161,90.373025,23.723499,0,0.17922
DhakaStreet,90.373868,23.723153,90.373932,23.723011,0,0.04194
DhakaStreet,90.373932,23.723011,90.373659,23.723161,0,0.07769
DhakaStreet,90.373868,23.723153,90.373659,23.723161,0,0.05163
DhakaStreet,90.407132,23.722632,90.406893,23.722645,90.40693,23.723185,0,0.20234
DhakaStreet,90.406117,23.721255,90.406701,23.721071,90.407333,23.721084,0,0.30666
DhakaStreet,90.40693,23.723185,90.405532,23.723254,0,0.34243
DhakaStreet,90.405838,23.7218,90.406293,23.721793,90.407179,23.722358,0,0.40693
DhakaStreet,90.407161,23.721552,90.406117,23.721255,0,0.27923
DhakaStreet,90.406929,23.719233,90.406751,23.71944,0,0.07016
DhakaStreet,90.406876,23.718479,90.40719,23.718479,0,0.08210
DhakaStreet,90.406876,23.718479,90.407166,23.718321,0,0.08285
DhakaStreet,90.406825,23.717497,90.407005,23.717522,0,0.04467
DhakaStreet,90.407005,23.717522,90.406873,23.717141,0,0.11124
DhakaStreet,90.406147,23.720396,90.40669,23.720619,90.40722,23.720566,0,0.27688
DhakaStreet,90.406846,23.713717,90.407077,23.713686,90.407057,23.713158,0,0.19795
DhakaStreet,90.407057,23.713158,90.406762,23.713146,0,0.07310
DhakaStreet,90.406846,23.706903,90.407059,23.707274,0,0.11131
DhakaStreet,90.431305,23.691218,90.431572,23.691466,0,0.09270
DhakaStreet,90.40709,23.710133,90.406674,23.710245,0,0.10597
DhakaStreet,90.406851,23.709802,90.407426,23.709818,90.407459,23.7092,0,0.31734
DhakaStreet,90.407246,23.709098,90.40687,23.709241,90.406851,23.709802,0,0.28134
DhakaStreet,90.406556,23.709817,90.406464,23.708959,90.406925,23.708862,0,0.34498
DhakaStreet,90.406925,23.708862,90.406826,23.708141,0,0.19324
DhakaStreet,90.406826,23.708141,90.407544,23.70782,0,0.19541
DhakaStreet,90.40651,23.707556,90.407059,23.707274,0,0.15376
DhakaStreet,90.432039,23.691303,90.432082,23.691233,0,0.02138
DhakaStreet,90.406873,23.717141,90.406916,23.716457,0,0.18247
DhakaStreet,90.406916,23.716457,90.406461,23.71653,0,0.11896
DhakaStreet,90.406494,23.716039,90.406914,23.716023,0,0.10299
DhakaStreet,90.406935,23.715176,90.40659,23.71515,0,0.08501
DhakaStreet,90.406888,23.714365,90.407282,23.714468,0,0.10003
DhakaStreet,90.406915,23.714822,90.406888,23.714365,0,0.12150
DhakaStreet,90.407703,23.714192,90.406873,23.71415,0,0.20457
DhakaStreet,90.407522,23.712801,90.406665,23.712851,0,0.21032
DhakaStreet,90.407173,23.71193,90.40716,23.712355,90.40673,23.712285,0,0.22336
DhakaStreet,90.407173,23.71193,90.406842,23.711922,0,0.08103
DhakaStreet,90.407173,23.71193,90.406841,23.711815,0,0.10937
DhakaStreet,90.431996,23.691281,90.431935,23.691224,0,0.02132
DhakaStreet,90.431241,23.691216,90.431097,23.691338,0,0.04788
DhakaStreet,90.43186,23.691213,90.431738,23.691309,0,0.03926
DhakaStreet,90.438521,23.691288,90.438555,23.691194,0,0.02637
DhakaStreet,90.436975,23.691107,90.437447,23.691324,0,0.13106
DhakaStreet,90.4346,23.693686,90.436975,23.691107,0,0.89880
DhakaStreet,90.435269,23.691323,90.435284,23.691111,0,0.05641
DhakaStreet,90.439212,23.690963,90.439184,23.691348,0,0.10291
DhakaStreet,90.431097,23.691338,90.430544,23.690845,0,0.18839
DhakaStreet,90.430544,23.690845,90.430056,23.691367,0,0.18291
DhakaStreet,90.427122,23.690132,90.426407,23.690828,90.425603,23.691228,90.425083,23.691827,0,0.68762
DhakaStreet,90.436202,23.691542,90.437546,23.690096,0,0.50661
DhakaStreet,90.427635,23.693276,90.427856,23.691198,90.427513,23.690609,0,0.74158
DhakaStreet,90.432196,23.691147,90.432271,23.691296,0,0.04383
DhakaStreet,90.431427,23.691033,90.431738,23.691309,0,0.10576
DhakaStreet,90.434871,23.691285,90.434911,23.690809,0,0.12724
DhakaStreet,90.435269,23.691323,90.435585,23.691307,90.435621,23.690548,0,0.28271
DhakaStreet,90.435974,23.691357,90.43594,23.691123,0,0.06546
DhakaStreet,90.391171,23.72388,90.389555,23.723835,0,0.39577
DhakaStreet,90.390286,23.722195,90.390551,23.722259,0,0.06716
DhakaStreet,90.390632,23.72147,90.390286,23.722195,0,0.21506
DhakaStreet,90.390632,23.72147,90.389232,23.721105,0,0.35818
DhakaStreet,90.390167,23.719883,90.390543,23.719783,0,0.10083
DhakaStreet,90.390798,23.718968,90.390109,23.71899,0,0.16868
DhakaStreet,90.390136,23.717219,90.390796,23.718245,90.390798,23.718968,0,0.51805
DhakaStreet,90.390136,23.717219,90.390582,23.717062,90.390647,23.717168,0,0.15013
DhakaStreet,90.390679,23.71658,90.390441,23.715695,90.390297,23.715705,0,0.28068
DhakaStreet,90.390416,23.715037,90.390715,23.714993,0,0.07429
DhakaStreet,90.390279,23.71474,90.390915,23.714716,0,0.15614
DhakaStreet,90.391072,23.714371,90.390176,23.714168,90.390196,23.713663,0,0.37880
DhakaStreet,90.405914,23.707876,90.40651,23.707556,0,0.16883
DhakaStreet,90.390478,23.712192,90.390626,23.712101,0,0.04364
DhakaStreet,90.390646,23.716594,90.390398,23.716694,0,0.06624
DhakaStreet,90.390423,23.715127,90.390724,23.715082,0,0.07480
DhakaStreet,90.390154,23.714881,90.390702,23.714876,0,0.13478
DhakaStreet,90.391086,23.714512,90.390245,23.714472,0,0.20681
DhakaStreet,90.39098,23.713718,90.390202,23.713561,0,0.19649
DhakaStreet,90.390038,23.712675,90.39096,23.71283,90.391356,23.712593,0,0.35644
DhakaStreet,90.405757,23.713937,90.404225,23.713298,90.403624,23.712888,90.403403,23.712574,90.402856,23.710718,90.399693,23.705914,0,2.70011
DhakaStreet,90.381684,23.723806,90.382772,23.723718,0,0.26853
DhakaStreet,90.382598,23.723371,90.382108,23.723143,90.382102,23.722523,0,0.30169
DhakaStreet,90.382546,23.721995,90.382102,23.722523,0,0.18219
DhakaStreet,90.382426,23.721789,90.381521,23.721948,0,0.22579
DhakaStreet,90.382356,23.721151,90.382081,23.720894,0,0.11351
DhakaStreet,90.382344,23.720143,90.38207,23.720187,0,0.06879
DhakaStreet,90.382004,23.719858,90.383029,23.719727,0,0.25662
DhakaStreet,90.382013,23.718541,90.382434,23.71848,0,0.10504
DhakaStreet,90.382481,23.721095,90.382274,23.720526,0,0.16214
DhakaStreet,90.382344,23.720143,90.382304,23.719949,0,0.05256
DhakaStreet,90.385526,23.715813,90.385362,23.715945,0,0.05317
DhakaStreet,90.382454,23.715797,90.382449,23.715869,0,0.01924
DhakaStreet,90.385762,23.715775,90.385434,23.716041,0,0.10693
DhakaStreet,90.387633,23.716148,90.387669,23.715738,0,0.10961
DhakaStreet,90.387826,23.716164,90.387852,23.715741,90.387669,23.715738,0,0.16087
DhakaStreet,90.387206,23.71608,90.387308,23.715686,0,0.10774
DhakaStreet,90.38216,23.715433,90.382347,23.715479,0,0.04727
DhakaStreet,90.388872,23.716019,90.388746,23.715372,0,0.17507
DhakaStreet,90.380782,23.716065,90.380829,23.714752,0,0.35043
DhakaStreet,90.381117,23.715865,90.381123,23.715709,0,0.04158
DhakaStreet,90.382792,23.715851,90.38282,23.715778,0,0.02059
DhakaStreet,90.380427,23.715837,90.380434,23.715902,0,0.01733
DhakaStreet,90.386061,23.715836,90.386075,23.71587,0,0.00978
DhakaStreet,90.388046,23.715574,90.388036,23.716065,0,0.13062
DhakaStreet,90.379486,23.716318,90.379733,23.71557,0,0.20782
DhakaStreet,90.382091,23.714471,90.383087,23.714477,0,0.24374
DhakaStreet,90.382373,23.715861,90.381886,23.715825,0,0.11937
DhakaStreet,90.381294,23.715894,90.38168,23.715824,0,0.09684
DhakaStreet,90.381789,23.715822,90.382013,23.718541,0,0.72836
DhakaStreet,90.381294,23.715894,90.381297,23.715746,0,0.03946
DhakaStreet,90.383373,23.716034,90.383491,23.715664,0,0.10312
DhakaStreet,90.385009,23.715598,90.385341,23.715917,0,0.11815
DhakaStreet,90.389158,23.715245,90.389314,23.715865,0,0.16914
DhakaStreet,90.380279,23.715748,90.38033,23.715763,0,0.01314
DhakaStreet,90.380344,23.715425,90.380275,23.71541,0,0.01710
DhakaStreet,90.379861,23.715313,90.380829,23.714752,0,0.28272
DhakaStreet,90.381372,23.714531,90.380764,23.712544,0,0.54880
DhakaStreet,90.379733,23.71557,90.379796,23.715586,0,0.01601
DhakaStreet,90.379985,23.715345,90.379861,23.715313,0,0.03163
DhakaStreet,90.379733,23.71557,90.379861,23.715313,0,0.07513
DhakaStreet,90.380005,23.715654,90.380097,23.715672,0,0.02318
DhakaStreet,90.380099,23.715376,90.379985,23.715345,0,0.02905
DhakaStreet,90.379867,23.715608,90.379917,23.715624,0,0.01305
DhakaStreet,90.379796,23.715586,90.379867,23.715608,0,0.01822
DhakaStreet,90.379917,23.715624,90.380005,23.715654,0,0.02274
DhakaStreet,90.380187,23.715391,90.380099,23.715376,0,0.02171
DhakaStreet,90.380275,23.71541,90.380187,23.715391,0,0.02234
DhakaStreet,90.380097,23.715672,90.380222,23.715721,0,0.03333
DhakaStreet,90.380222,23.715721,90.380279,23.715748,0,0.01550
DhakaStreet,90.381192,23.714857,90.381189,23.714595,0,0.06975
DhakaStreet,90.381377,23.714889,90.381372,23.714531,0,0.09525
DhakaStreet,90.381691,23.715057,90.381655,23.714501,0,0.14814
DhakaStreet,90.38188,23.715514,90.381875,23.714486,0,0.27315
DhakaStreet,90.382124,23.714773,90.382127,23.714908,0,0.03600
DhakaStreet,90.381305,23.715552,90.381332,23.715285,0,0.07112
DhakaStreet,90.381189,23.714595,90.381372,23.714531,0,0.04809
DhakaStreet,90.380829,23.714752,90.381189,23.714595,0,0.09735
DhakaStreet,90.381135,23.715518,90.381148,23.71532,0,0.05246
DhakaStreet,90.380424,23.715733,90.380435,23.715579,0,0.04119
DhakaStreet,90.380435,23.715579,90.380449,23.715455,0,0.03305
DhakaStreet,90.380449,23.715455,90.380344,23.715425,0,0.02704
DhakaStreet,90.38033,23.715763,90.380425,23.715779,0,0.02363
DhakaStreet,90.380425,23.715779,90.380424,23.715758,0,0.00571
DhakaStreet,90.380424,23.715758,90.380424,23.715733,0,0.00645
DhakaStreet,90.380425,23.715779,90.380427,23.715837,0,0.01546
DhakaStreet,90.381167,23.715114,90.381174,23.715037,0,0.02063
DhakaStreet,90.381174,23.715037,90.381192,23.714857,0,0.04791
DhakaStreet,90.381148,23.71532,90.381167,23.715114,0,0.05495
DhakaStreet,90.381123,23.715709,90.381135,23.715518,0,0.05094
DhakaStreet,90.381303,23.715609,90.381305,23.715552,0,0.01516
DhakaStreet,90.381297,23.715746,90.381303,23.715609,0,0.03649
DhakaStreet,90.381655,23.714501,90.381875,23.714486,0,0.05398
DhakaStreet,90.381372,23.714531,90.381655,23.714501,0,0.07033
DhakaStreet,90.382097,23.714518,90.382112,23.714632,0,0.03050
DhakaStreet,90.381875,23.714486,90.382091,23.714471,0,0.05295
DhakaStreet,90.382091,23.714471,90.382097,23.714518,0,0.01269
DhakaStreet,90.382112,23.714632,90.382124,23.714773,0,0.03747
DhakaStreet,90.381696,23.715702,90.381691,23.715217,0,0.12870
DhakaStreet,90.381886,23.715825,90.381789,23.715822,0,0.02387
DhakaStreet,90.381341,23.715199,90.381377,23.714889,0,0.08284
DhakaStreet,90.381691,23.715217,90.381691,23.715057,0,0.04260
DhakaStreet,90.381332,23.715285,90.381341,23.715199,0,0.02292
DhakaStreet,90.38168,23.715824,90.381696,23.715702,0,0.03265
DhakaStreet,90.38168,23.715824,90.381789,23.715822,0,0.02670
DhakaStreet,90.382127,23.714908,90.382137,23.715179,0,0.07204
DhakaStreet,90.38188,23.715679,90.38188,23.715514,0,0.04380
DhakaStreet,90.381886,23.715825,90.38188,23.715679,0,0.03887
DhakaStreet,90.37832,23.723369,90.378135,23.723386,0,0.04550
DhakaStreet,90.37801,23.722885,90.378263,23.722716,0,0.07661
DhakaStreet,90.378048,23.722446,90.378258,23.722685,0,0.08144
DhakaStreet,90.378048,23.722446,90.378501,23.722149,0,0.13670
DhakaStreet,90.377984,23.722068,90.378507,23.721882,0,0.13809
DhakaStreet,90.378507,23.721882,90.37753,23.720594,0,0.41970
DhakaStreet,90.378228,23.720259,90.378868,23.721444,0,0.35186
DhakaStreet,90.381934,23.719893,90.38207,23.720187,0,0.08477
DhakaStreet,90.381934,23.719893,90.381826,23.719953,0,0.03108
DhakaStreet,90.377245,23.720728,90.37698,23.719692,0,0.28491
DhakaStreet,90.381136,23.719957,90.381357,23.719835,0,0.06410
DhakaStreet,90.378228,23.720259,90.378828,23.719784,0,0.19693
DhakaStreet,90.380221,23.719651,90.380549,23.720124,0,0.15065
DhakaStreet,90.381038,23.719641,90.381136,23.719957,0,0.08747
DhakaStreet,90.379885,23.720545,90.379372,23.719561,0,0.29072
DhakaStreet,90.381826,23.719953,90.381214,23.718759,0,0.35176
DhakaStreet,90.380217,23.720214,90.379791,23.719385,0,0.24554
DhakaStreet,90.376677,23.723695,90.376104,23.723073,0,0.21674
DhakaStreet,90.376359,23.723936,90.376016,23.723705,90.375478,23.723992,0,0.25866
DhakaStreet,90.376067,23.723059,90.37641,23.722929,0,0.09077
DhakaStreet,90.376144,23.722597,90.376303,23.722744,0,0.05528
DhakaStreet,90.376174,23.722387,90.376401,23.722647,0,0.08941
DhakaStreet,90.377424,23.721999,90.3774,23.721978,0,0.00806
DhakaStreet,90.376848,23.721948,90.376977,23.722373,0,0.12166
DhakaStreet,90.376848,23.721948,90.376545,23.722134,0,0.08902
DhakaStreet,90.375507,23.721905,90.37611,23.722618,0,0.24083
DhakaStreet,90.375507,23.721905,90.375295,23.722058,0,0.06593
DhakaStreet,90.377772,23.721727,90.377958,23.722076,0,0.10505
DhakaStreet,90.375799,23.721685,90.376597,23.722541,0,0.30120
DhakaStreet,90.376044,23.721497,90.376545,23.722134,0,0.21177
DhakaStreet,90.376618,23.721097,90.376044,23.721497,0,0.17611
DhakaStreet,90.374149,23.72033,90.374553,23.722592,0,0.61104
DhakaStreet,90.375759,23.721716,90.375557,23.721869,0,0.06387
DhakaStreet,90.375507,23.721905,90.375557,23.721869,0,0.01560
DhakaStreet,90.376044,23.721497,90.375799,23.721685,0,0.07819
DhakaStreet,90.375799,23.721685,90.375759,23.721716,0,0.01277
DhakaStreet,90.375715,23.722895,90.375864,23.723166,0,0.08064
DhakaStreet,90.375442,23.723064,90.375715,23.722895,0,0.08057
DhakaStreet,90.375916,23.722792,90.376067,23.723059,0,0.07997
DhakaStreet,90.375435,23.723962,90.374462,23.722656,0,0.42153
DhakaStreet,90.374921,23.722334,90.375442,23.723064,0,0.23298
DhakaStreet,90.375715,23.722895,90.375134,23.722174,0,0.24095
DhakaStreet,90.375295,23.722058,90.375134,23.722174,0,0.04994
DhakaStreet,90.374921,23.722334,90.374553,23.722592,0,0.11316
DhakaStreet,90.374553,23.722592,90.374462,23.722656,0,0.02808
DhakaStreet,90.374921,23.722334,90.375134,23.722174,0,0.06732
DhakaStreet,90.375916,23.722792,90.375295,23.722058,0,0.24819
DhakaStreet,90.37611,23.722618,90.375916,23.722792,0,0.06662
DhakaStreet,90.375916,23.722792,90.375715,23.722895,0,0.05627
DhakaStreet,90.376144,23.722597,90.37611,23.722618,0,0.01003
DhakaStreet,90.37574,23.723543,90.3756,23.723317,0,0.06892
DhakaStreet,90.3756,23.723317,90.375864,23.723166,0,0.07596
DhakaStreet,90.3756,23.723317,90.375442,23.723064,0,0.07760
DhakaStreet,90.375387,23.723069,90.375442,23.723064,0,0.01355
